,model,equation,value
72,Glu_Growth_Glycolysis_C0,E_PFK1_c_gdp_gdp_gdp,-kf_PFK11_86*E_PFK1_c_gdp_gdp_gdp(t)*f6p_c(t) + kf_PFK12_86*E_PFK1_c_fdp_gdp_gdp_gdp(t) + 2*kf_PFK1_Activation_gdp*E_PFK1_c_gdp_gdp(t)*gdp_c(t) - kf_PFK1_Activation_gdp*E_PFK1_c_gdp_gdp_gdp(t)*gdp_c(t) + kr_PFK11_86*E_PFK1_c_f6p_gdp_gdp_gdp(t) - kr_PFK12_86*E_PFK1_c_gdp_gdp_gdp(t)*fdp_c(t) - 3*kr_PFK1_Activation_gdp*E_PFK1_c_gdp_gdp_gdp(t) + 4*kr_PFK1_Activation_gdp*E_PFK1_c_gdp_gdp_gdp_gdp(t)
73,Glu_Growth_Glycolysis_C0,E_PFK1_T_c_pep_pep_pep,2*kf_PFK1_Inhibition_pep*E_PFK1_T_c_pep_pep(t)*pep_c(t) - kf_PFK1_Inhibition_pep*E_PFK1_T_c_pep_pep_pep(t)*pep_c(t) - 3*kr_PFK1_Inhibition_pep*E_PFK1_T_c_pep_pep_pep(t) + 4*kr_PFK1_Inhibition_pep*E_PFK1_T_c_pep_pep_pep_pep(t)
74,Glu_Growth_Glycolysis_C0,E_PFK1_T_c_pep_pep,3*kf_PFK1_Inhibition_pep*E_PFK1_T_c_pep(t)*pep_c(t) - 2*kf_PFK1_Inhibition_pep*E_PFK1_T_c_pep_pep(t)*pep_c(t) - 2*kr_PFK1_Inhibition_pep*E_PFK1_T_c_pep_pep(t) + 3*kr_PFK1_Inhibition_pep*E_PFK1_T_c_pep_pep_pep(t)
75,Glu_Growth_Glycolysis_C0,E_PFK1_c_f6p_gdp_gdp_gdp,kf_PFK11_86*E_PFK1_c_gdp_gdp_gdp(t)*f6p_c(t) - kf_PFK13_86*E_PFK1_c_f6p_gdp_gdp_gdp(t)*atp_c(t) - kr_PFK11_86*E_PFK1_c_f6p_gdp_gdp_gdp(t) + kr_PFK13_86*E_PFK1_c_f6p_atp_gdp_gdp_gdp(t)
76,Glu_Growth_Glycolysis_C0,E_PFK1_T_c_pep,4*kf_PFK1_Inhibition_pep*E_PFK1_T_c(t)*pep_c(t) - 3*kf_PFK1_Inhibition_pep*E_PFK1_T_c_pep(t)*pep_c(t) - kr_PFK1_Inhibition_pep*E_PFK1_T_c_pep(t) + 2*kr_PFK1_Inhibition_pep*E_PFK1_T_c_pep_pep(t)
77,Glu_Growth_Glycolysis_C0,E_PFK1_T_c,-4*kf_PFK1_Inhibition_pep*E_PFK1_T_c(t)*pep_c(t) + kf_PFK1_TransitionStep*E_PFK1_c(t) + kr_PFK1_Inhibition_pep*E_PFK1_T_c_pep(t) - kr_PFK1_TransitionStep*E_PFK1_T_c(t)
78,Glu_Growth_Glycolysis_C0,E_PFK1_c_fdp_gdp_gdp_gdp,-kf_PFK12_86*E_PFK1_c_fdp_gdp_gdp_gdp(t) + kf_PFK14_86*E_PFK1_c_fdp_adp_gdp_gdp_gdp(t) + kr_PFK12_86*E_PFK1_c_gdp_gdp_gdp(t)*fdp_c(t) - kr_PFK14_86*E_PFK1_c_fdp_gdp_gdp_gdp(t)*adp_c(t)
79,Glu_Growth_Glycolysis_C0,E_PFK1_c_fdp_adp_gdp_gdp_gdp_gdp,-kf_PFK14_87*E_PFK1_c_fdp_adp_gdp_gdp_gdp_gdp(t) + kf_PFK15_87*E_PFK1_c_f6p_atp_gdp_gdp_gdp_gdp(t) + kr_PFK14_87*E_PFK1_c_fdp_gdp_gdp_gdp_gdp(t)*adp_c(t) - kr_PFK15_87*E_PFK1_c_fdp_adp_gdp_gdp_gdp_gdp(t)
80,Glu_Growth_Glycolysis_C0,E_PFK1_c_f6p_atp_gdp_gdp_gdp_gdp,kf_PFK13_87*E_PFK1_c_f6p_gdp_gdp_gdp_gdp(t)*atp_c(t) - kf_PFK15_87*E_PFK1_c_f6p_atp_gdp_gdp_gdp_gdp(t) - kr_PFK13_87*E_PFK1_c_f6p_atp_gdp_gdp_gdp_gdp(t) + kr_PFK15_87*E_PFK1_c_fdp_adp_gdp_gdp_gdp_gdp(t)
81,Glu_Growth_Glycolysis_C0,E_PFK1_c_f6p_atp_gdp_gdp_gdp,kf_PFK13_86*E_PFK1_c_f6p_gdp_gdp_gdp(t)*atp_c(t) - kf_PFK15_86*E_PFK1_c_f6p_atp_gdp_gdp_gdp(t) - kr_PFK13_86*E_PFK1_c_f6p_atp_gdp_gdp_gdp(t) + kr_PFK15_86*E_PFK1_c_fdp_adp_gdp_gdp_gdp(t)
82,Glu_Growth_Glycolysis_C0,E_PFK1_c_fdp_gdp_gdp_gdp_gdp,-kf_PFK12_87*E_PFK1_c_fdp_gdp_gdp_gdp_gdp(t) + kf_PFK14_87*E_PFK1_c_fdp_adp_gdp_gdp_gdp_gdp(t) + kr_PFK12_87*E_PFK1_c_gdp_gdp_gdp_gdp(t)*fdp_c(t) - kr_PFK14_87*E_PFK1_c_fdp_gdp_gdp_gdp_gdp(t)*adp_c(t)
83,Glu_Growth_Glycolysis_C0,E_PFK1_c_fdp_adp_gdp_gdp_gdp,-kf_PFK14_86*E_PFK1_c_fdp_adp_gdp_gdp_gdp(t) + kf_PFK15_86*E_PFK1_c_f6p_atp_gdp_gdp_gdp(t) + kr_PFK14_86*E_PFK1_c_fdp_gdp_gdp_gdp(t)*adp_c(t) - kr_PFK15_86*E_PFK1_c_fdp_adp_gdp_gdp_gdp(t)
84,Glu_Growth_Glycolysis_C0,E_PFK1_c_f6p_gdp_gdp_gdp_gdp,kf_PFK11_87*E_PFK1_c_gdp_gdp_gdp_gdp(t)*f6p_c(t) - kf_PFK13_87*E_PFK1_c_f6p_gdp_gdp_gdp_gdp(t)*atp_c(t) - kr_PFK11_87*E_PFK1_c_f6p_gdp_gdp_gdp_gdp(t) + kr_PFK13_87*E_PFK1_c_f6p_atp_gdp_gdp_gdp_gdp(t)
85,Glu_Growth_Glycolysis_C0,E_FBP1_c_f6p,-kf_FBP12*E_FBP1_c_f6p(t) + kf_FBP14*E_FBP1_c_f6p_pi(t) + kr_FBP12*E_FBP1_c(t)*f6p_c(t) - kr_FBP14*E_FBP1_c_f6p(t)*pi_c(t)
86,Glu_Growth_Glycolysis_C0,E_PFK1_c_gdp_gdp,-kf_PFK11_85*E_PFK1_c_gdp_gdp(t)*f6p_c(t) + kf_PFK12_85*E_PFK1_c_fdp_gdp_gdp(t) + 3*kf_PFK1_Activation_gdp*E_PFK1_c_gdp(t)*gdp_c(t) - 2*kf_PFK1_Activation_gdp*E_PFK1_c_gdp_gdp(t)*gdp_c(t) + kr_PFK11_85*E_PFK1_c_f6p_gdp_gdp(t) - kr_PFK12_85*E_PFK1_c_gdp_gdp(t)*fdp_c(t) - 2*kr_PFK1_Activation_gdp*E_PFK1_c_gdp_gdp(t) + 3*kr_PFK1_Activation_gdp*E_PFK1_c_gdp_gdp_gdp(t)
87,Glu_Growth_Glycolysis_C0,E_FBP1_c_f6p_pi,kf_FBP13*E_FBP1_c_fdp(t) - kf_FBP14*E_FBP1_c_f6p_pi(t) - kr_FBP13*E_FBP1_c_f6p_pi(t) + kr_FBP14*E_FBP1_c_f6p(t)*pi_c(t)
88,Glu_Growth_Glycolysis_C0,E_FBP2_c,-kf_FBP21*E_FBP2_c(t)*fdp_c(t) + kf_FBP22*E_FBP2_c_f6p(t) + kr_FBP21*E_FBP2_c_fdp(t) - kr_FBP22*E_FBP2_c(t)*f6p_c(t)
89,Glu_Growth_Glycolysis_C0,E_GAPD_c_nad,kf_GAPD1*E_GAPD_c(t)*nad_c(t) - kf_GAPD3*E_GAPD_c_nad(t)*g3p_c(t) - kr_GAPD1*E_GAPD_c_nad(t) + kr_GAPD3*E_GAPD_c_nad_g3p(t)
90,Glu_Growth_Glycolysis_C0,E_PFK1_c,-kf_PFK11*E_PFK1_c(t)*f6p_c(t) + kf_PFK12*E_PFK1_c_fdp(t) - 4*kf_PFK1_Activation_gdp*E_PFK1_c(t)*gdp_c(t) - kf_PFK1_TransitionStep*E_PFK1_c(t) + kr_PFK11*E_PFK1_c_f6p(t) - kr_PFK12*E_PFK1_c(t)*fdp_c(t) + kr_PFK1_Activation_gdp*E_PFK1_c_gdp(t) + kr_PFK1_TransitionStep*E_PFK1_T_c(t)
91,Glu_Growth_Glycolysis_C0,E_GAPD_c,-kf_GAPD1*E_GAPD_c(t)*nad_c(t) + kf_GAPD2*E_GAPD_c_nadh(t) + kr_GAPD1*E_GAPD_c_nad(t) - kr_GAPD2*E_GAPD_c(t)*nadh_c(t)
92,Glu_Growth_Glycolysis_C0,E_PFK1_c_f6p,kf_PFK11*E_PFK1_c(t)*f6p_c(t) - kf_PFK13*E_PFK1_c_f6p(t)*atp_c(t) - kr_PFK11*E_PFK1_c_f6p(t) + kr_PFK13*E_PFK1_c_f6p_atp(t)
93,Glu_Growth_Glycolysis_C0,E_TPI_c_g3p,-kf_TPI2*E_TPI_c_g3p(t) + kf_TPI3*E_TPI_c_dhap(t) + kr_TPI2*E_TPI_c(t)*g3p_c(t) - kr_TPI3*E_TPI_c_g3p(t)
94,Glu_Growth_Glycolysis_C0,E_TPI_c_dhap,kf_TPI1*E_TPI_c(t)*dhap_c(t) - kf_TPI3*E_TPI_c_dhap(t) - kr_TPI1*E_TPI_c_dhap(t) + kr_TPI3*E_TPI_c_g3p(t)
95,Glu_Growth_Glycolysis_C0,E_PFK1_c_fdp,-kf_PFK12*E_PFK1_c_fdp(t) + kf_PFK14*E_PFK1_c_fdp_adp(t) + kr_PFK12*E_PFK1_c(t)*fdp_c(t) - kr_PFK14*E_PFK1_c_fdp(t)*adp_c(t)
96,Glu_Growth_Glycolysis_C0,E_TPI_c,-kf_TPI1*E_TPI_c(t)*dhap_c(t) + kf_TPI2*E_TPI_c_g3p(t) + kr_TPI1*E_TPI_c_dhap(t) - kr_TPI2*E_TPI_c(t)*g3p_c(t)
97,Glu_Growth_Glycolysis_C0,E_FBA2_c_dhap_g3p,kf_FBA23*E_FBA2_c_fdp(t) - kf_FBA24*E_FBA2_c_dhap_g3p(t) - kr_FBA23*E_FBA2_c_dhap_g3p(t) + kr_FBA24*E_FBA2_c_dhap(t)*g3p_c(t)
98,Glu_Growth_Glycolysis_C0,E_PFK1_c_f6p_atp,kf_PFK13*E_PFK1_c_f6p(t)*atp_c(t) - kf_PFK15*E_PFK1_c_f6p_atp(t) - kr_PFK13*E_PFK1_c_f6p_atp(t) + kr_PFK15*E_PFK1_c_fdp_adp(t)
99,Glu_Growth_Glycolysis_C0,E_FBA2_c_dhap,-kf_FBA22*E_FBA2_c_dhap(t) + kf_FBA24*E_FBA2_c_dhap_g3p(t) + kr_FBA22*E_FBA2_c(t)*dhap_c(t) - kr_FBA24*E_FBA2_c_dhap(t)*g3p_c(t)
100,Glu_Growth_Glycolysis_C0,E_FBA2_c_fdp,kf_FBA21*E_FBA2_c(t)*fdp_c(t) - kf_FBA23*E_FBA2_c_fdp(t) - kr_FBA21*E_FBA2_c_fdp(t) + kr_FBA23*E_FBA2_c_dhap_g3p(t)
101,Glu_Growth_Glycolysis_C0,E_PGI_c_f6p,-kf_PGI2*E_PGI_c_f6p(t) + kf_PGI3*E_PGI_c_g6p(t) + kr_PGI2*E_PGI_c(t)*f6p_c(t) - kr_PGI3*E_PGI_c_f6p(t)
102,Glu_Growth_Glycolysis_C0,E_PFK1_c_fdp_adp,-kf_PFK14*E_PFK1_c_fdp_adp(t) + kf_PFK15*E_PFK1_c_f6p_atp(t) + kr_PFK14*E_PFK1_c_fdp(t)*adp_c(t) - kr_PFK15*E_PFK1_c_fdp_adp(t)
103,Glu_Growth_Glycolysis_C0,E_PFK1_c_gdp,-kf_PFK11_84*E_PFK1_c_gdp(t)*f6p_c(t) + kf_PFK12_84*E_PFK1_c_fdp_gdp(t) + 4*kf_PFK1_Activation_gdp*E_PFK1_c(t)*gdp_c(t) - 3*kf_PFK1_Activation_gdp*E_PFK1_c_gdp(t)*gdp_c(t) + kr_PFK11_84*E_PFK1_c_f6p_gdp(t) - kr_PFK12_84*E_PFK1_c_gdp(t)*fdp_c(t) - kr_PFK1_Activation_gdp*E_PFK1_c_gdp(t) + 2*kr_PFK1_Activation_gdp*E_PFK1_c_gdp_gdp(t)
104,Glu_Growth_Glycolysis_C0,E_FBA1_c_dhap_g3p,kf_FBA13*E_FBA1_c_fdp(t) - kf_FBA14*E_FBA1_c_dhap_g3p(t) - kr_FBA13*E_FBA1_c_dhap_g3p(t) + kr_FBA14*E_FBA1_c_dhap(t)*g3p_c(t)
105,Glu_Growth_Glycolysis_C0,E_FBA1_c_dhap,-kf_FBA12*E_FBA1_c_dhap(t) + kf_FBA14*E_FBA1_c_dhap_g3p(t) + kr_FBA12*E_FBA1_c(t)*dhap_c(t) - kr_FBA14*E_FBA1_c_dhap(t)*g3p_c(t)
106,Glu_Growth_Glycolysis_C0,E_PFK1_c_f6p_gdp,kf_PFK11_84*E_PFK1_c_gdp(t)*f6p_c(t) - kf_PFK13_84*E_PFK1_c_f6p_gdp(t)*atp_c(t) - kr_PFK11_84*E_PFK1_c_f6p_gdp(t) + kr_PFK13_84*E_PFK1_c_f6p_atp_gdp(t)
107,Glu_Growth_Glycolysis_C0,E_FBA1_c_fdp,kf_FBA11*E_FBA1_c(t)*fdp_c(t) - kf_FBA13*E_FBA1_c_fdp(t) - kr_FBA11*E_FBA1_c_fdp(t) + kr_FBA13*E_FBA1_c_dhap_g3p(t)
108,Glu_Growth_Glycolysis_C0,E_FBA1_c,-kf_FBA11*E_FBA1_c(t)*fdp_c(t) + kf_FBA12*E_FBA1_c_dhap(t) + kr_FBA11*E_FBA1_c_fdp(t) - kr_FBA12*E_FBA1_c(t)*dhap_c(t)
109,Glu_Growth_Glycolysis_C0,E_PFK1_c_fdp_gdp,-kf_PFK12_84*E_PFK1_c_fdp_gdp(t) + kf_PFK14_84*E_PFK1_c_fdp_adp_gdp(t) + kr_PFK12_84*E_PFK1_c_gdp(t)*fdp_c(t) - kr_PFK14_84*E_PFK1_c_fdp_gdp(t)*adp_c(t)
110,Glu_Growth_Glycolysis_C0,E_FBP2_c_f6p_pi,kf_FBP23*E_FBP2_c_fdp(t) - kf_FBP24*E_FBP2_c_f6p_pi(t) - kr_FBP23*E_FBP2_c_f6p_pi(t) + kr_FBP24*E_FBP2_c_f6p(t)*pi_c(t)
111,Glu_Growth_Glycolysis_C0,E_FBP2_c_f6p,-kf_FBP22*E_FBP2_c_f6p(t) + kf_FBP24*E_FBP2_c_f6p_pi(t) + kr_FBP22*E_FBP2_c(t)*f6p_c(t) - kr_FBP24*E_FBP2_c_f6p(t)*pi_c(t)
112,Glu_Growth_Glycolysis_C0,E_PFK1_c_f6p_atp_gdp,kf_PFK13_84*E_PFK1_c_f6p_gdp(t)*atp_c(t) - kf_PFK15_84*E_PFK1_c_f6p_atp_gdp(t) - kr_PFK13_84*E_PFK1_c_f6p_atp_gdp(t) + kr_PFK15_84*E_PFK1_c_fdp_adp_gdp(t)
113,Glu_Growth_Glycolysis_C0,E_FBP2_c_fdp,kf_FBP21*E_FBP2_c(t)*fdp_c(t) - kf_FBP23*E_FBP2_c_fdp(t) - kr_FBP21*E_FBP2_c_fdp(t) + kr_FBP23*E_FBP2_c_f6p_pi(t)
114,Glu_Growth_Glycolysis_C0,E_PFK1_c_fdp_adp_gdp,-kf_PFK14_84*E_PFK1_c_fdp_adp_gdp(t) + kf_PFK15_84*E_PFK1_c_f6p_atp_gdp(t) + kr_PFK14_84*E_PFK1_c_fdp_gdp(t)*adp_c(t) - kr_PFK15_84*E_PFK1_c_fdp_adp_gdp(t)
115,Glu_Growth_Glycolysis_C0,E_FBA2_c,-kf_FBA21*E_FBA2_c(t)*fdp_c(t) + kf_FBA22*E_FBA2_c_dhap(t) + kr_FBA21*E_FBA2_c_fdp(t) - kr_FBA22*E_FBA2_c(t)*dhap_c(t)
116,Glu_Growth_Glycolysis_C0,E_LDH_D_c_pyr,-kf_LDH_D2*E_LDH_D_c_pyr(t) + kf_LDH_D4*E_LDH_D_c_nadh_pyr(t) + kr_LDH_D2*E_LDH_D_c(t)*pyr_c(t) - kr_LDH_D4*E_LDH_D_c_pyr(t)*nadh_c(t)
117,Glu_Growth_Glycolysis_C0,E_PFK1_c_gdp_gdp_gdp_gdp,-kf_PFK11_87*E_PFK1_c_gdp_gdp_gdp_gdp(t)*f6p_c(t) + kf_PFK12_87*E_PFK1_c_fdp_gdp_gdp_gdp_gdp(t) + kf_PFK1_Activation_gdp*E_PFK1_c_gdp_gdp_gdp(t)*gdp_c(t) + kr_PFK11_87*E_PFK1_c_f6p_gdp_gdp_gdp_gdp(t) - kr_PFK12_87*E_PFK1_c_gdp_gdp_gdp_gdp(t)*fdp_c(t) - 4*kr_PFK1_Activation_gdp*E_PFK1_c_gdp_gdp_gdp_gdp(t)
118,Glu_Growth_Glycolysis_C0,g6p_c,-kf_PGI1*E_PGI_c(t)*g6p_c(t) - kf_SK_g6p_c*(g6p_c(t) - g6p_b/Keq_SK_g6p_c) + kr_PGI1*E_PGI_c_g6p(t)
119,Glu_Growth_Glycolysis_C0,E_LDH_D_c_lac__D_nad,kf_LDH_D3*E_LDH_D_c_lac__D(t)*nad_c(t) - kf_LDH_D5*E_LDH_D_c_lac__D_nad(t) - kr_LDH_D3*E_LDH_D_c_lac__D_nad(t) + kr_LDH_D5*E_LDH_D_c_nadh_pyr(t)
120,Glu_Growth_Glycolysis_C1,E_TPI_c_dhap,kf_TPI1*E_TPI_c(t)*dhap_c(t) - kf_TPI3*E_TPI_c_dhap(t) - kr_TPI1*E_TPI_c_dhap(t) + kr_TPI3*E_TPI_c_g3p(t)
121,Glu_Growth_Glycolysis_C1,E_PGI_c,-kf_PGI1*E_PGI_c(t)*g6p_c(t) + kf_PGI2*E_PGI_c_f6p(t) + kr_PGI1*E_PGI_c_g6p(t) - kr_PGI2*E_PGI_c(t)*f6p_c(t)
122,Glu_Growth_Glycolysis_C1,E_PFK2_c_f6p,kf_PFK21*E_PFK2_c(t)*f6p_c(t) - kf_PFK23*E_PFK2_c_f6p(t)*atp_c(t) - kr_PFK21*E_PFK2_c_f6p(t) + kr_PFK23*E_PFK2_c_f6p_atp(t)
123,Glu_Growth_Glycolysis_C1,E_PPS_c_pep_amp,-kf_PPS4*E_PPS_c_pep_amp(t) + kf_PPS6*E_PPS_c_pep_amp_pi(t) + kr_PPS4*E_PPS_c_pep(t)*amp_c(t) - kr_PPS6*E_PPS_c_pep_amp(t)*pi_c(t)
124,Glu_Growth_Glycolysis_C1,E_PGMd_c_3pg,kf_PGMd1*E_PGMd_c(t)*_3pg_c(t) - kf_PGMd3*E_PGMd_c_3pg(t) - kr_PGMd1*E_PGMd_c_3pg(t) + kr_PGMd3*E_PGMd_c_2pg(t)
125,Glu_Growth_Glycolysis_C1,_2pg_c,-kf_ENO1*E_ENO_c(t)*_2pg_c(t) + kf_PGMd2*E_PGMd_c_2pg(t) + kf_PGMi2*E_PGMi_c_2pg(t) + kr_ENO1*E_ENO_c_2pg(t) - kr_PGMd2*E_PGMd_c(t)*_2pg_c(t) - kr_PGMi2*E_PGMi_c(t)*_2pg_c(t)
126,Glu_Growth_Glycolysis_C1,E_FBA1_c_dhap_g3p,kf_FBA13*E_FBA1_c_fdp(t) - kf_FBA14*E_FBA1_c_dhap_g3p(t) - kr_FBA13*E_FBA1_c_dhap_g3p(t) + kr_FBA14*E_FBA1_c_dhap(t)*g3p_c(t)
127,Glu_Growth_Glycolysis_C1,E_PFK1_c_gdp,-kf_PFK11_84*E_PFK1_c_gdp(t)*f6p_c(t) + kf_PFK12_84*E_PFK1_c_fdp_gdp(t) + 4*kf_PFK1_Activation_gdp*E_PFK1_c(t)*gdp_c(t) - 3*kf_PFK1_Activation_gdp*E_PFK1_c_gdp(t)*gdp_c(t) + kr_PFK11_84*E_PFK1_c_f6p_gdp(t) - kr_PFK12_84*E_PFK1_c_gdp(t)*fdp_c(t) - kr_PFK1_Activation_gdp*E_PFK1_c_gdp(t) + 2*kr_PFK1_Activation_gdp*E_PFK1_c_gdp_gdp(t)
128,Glu_Growth_Glycolysis_C1,E_PGK_c,-kf_PGK1*E_PGK_c(t)*adp_c(t) - kf_PGK2*E_PGK_c(t)*_13dpg_c(t) + kf_PGK3*E_PGK_c_atp(t) + kf_PGK4*E_PGK_c_3pg(t) + kr_PGK1*E_PGK_c_adp(t) + kr_PGK2*E_PGK_c_13dpg(t) - kr_PGK3*E_PGK_c(t)*atp_c(t) - kr_PGK4*E_PGK_c(t)*_3pg_c(t)
129,Glu_Growth_Glycolysis_C1,E_PPS_c_pyr_atp,kf_PPS3*E_PPS_c_pyr(t)*atp_c(t) - kf_PPS5*E_PPS_c_pyr_atp(t) - kr_PPS3*E_PPS_c_pyr_atp(t) + kr_PPS5*E_PPS_c_pep_amp_pi(t)
130,Glu_Growth_Glycolysis_C1,E_FBA2_c,-kf_FBA21*E_FBA2_c(t)*fdp_c(t) + kf_FBA22*E_FBA2_c_dhap(t) + kr_FBA21*E_FBA2_c_fdp(t) - kr_FBA22*E_FBA2_c(t)*dhap_c(t)
131,Glu_Growth_Glycolysis_C1,fdp_c,-kf_FBA11*E_FBA1_c(t)*fdp_c(t) - kf_FBA21*E_FBA2_c(t)*fdp_c(t) - kf_FBP11*E_FBP1_c(t)*fdp_c(t) - kf_FBP21*E_FBP2_c(t)*fdp_c(t) + kf_PFK12*E_PFK1_c_fdp(t) + kf_PFK12_84*E_PFK1_c_fdp_gdp(t) + kf_PFK12_85*E_PFK1_c_fdp_gdp_gdp(t) + kf_PFK12_86*E_PFK1_c_fdp_gdp_gdp_gdp(t) + kf_PFK12_87*E_PFK1_c_fdp_gdp_gdp_gdp_gdp(t) + kf_PFK22*E_PFK2_c_fdp(t) + kr_FBA11*E_FBA1_c_fdp(t) + kr_FBA21*E_FBA2_c_fdp(t) + kr_FBP11*E_FBP1_c_fdp(t) + kr_FBP21*E_FBP2_c_fdp(t) - kr_PFK12*E_PFK1_c(t)*fdp_c(t) - kr_PFK12_84*E_PFK1_c_gdp(t)*fdp_c(t) - kr_PFK12_85*E_PFK1_c_gdp_gdp(t)*fdp_c(t) - kr_PFK12_86*E_PFK1_c_gdp_gdp_gdp(t)*fdp_c(t) - kr_PFK12_87*E_PFK1_c_gdp_gdp_gdp_gdp(t)*fdp_c(t) - kr_PFK22*E_PFK2_c(t)*fdp_c(t)
132,Glu_Growth_Glycolysis_C1,E_PGK_c_3pg_atp,-kf_PGK7*E_PGK_c_3pg_atp(t) - kf_PGK8*E_PGK_c_3pg_atp(t) + kf_PGK9*E_PGK_c_13dpg_adp(t) + kr_PGK7*E_PGK_c_atp(t)*_3pg_c(t) + kr_PGK8*E_PGK_c_3pg(t)*atp_c(t) - kr_PGK9*E_PGK_c_3pg_atp(t)
133,Glu_Growth_Glycolysis_C1,E_LDH_D_c_nadh_pyr,-kf_LDH_D4*E_LDH_D_c_nadh_pyr(t) + kf_LDH_D5*E_LDH_D_c_lac__D_nad(t) + kr_LDH_D4*E_LDH_D_c_pyr(t)*nadh_c(t) - kr_LDH_D5*E_LDH_D_c_nadh_pyr(t)
134,Glu_Growth_Glycolysis_C1,dhap_c,kf_FBA12*E_FBA1_c_dhap(t) + kf_FBA22*E_FBA2_c_dhap(t) + kf_SK_dhap_c*(dhap_b - dhap_c(t)/Keq_SK_dhap_c) - kf_TPI1*E_TPI_c(t)*dhap_c(t) - kr_FBA12*E_FBA1_c(t)*dhap_c(t) - kr_FBA22*E_FBA2_c(t)*dhap_c(t) + kr_TPI1*E_TPI_c_dhap(t)
135,Glu_Growth_Glycolysis_C1,E_ENO_c_pep,-kf_ENO2*E_ENO_c_pep(t) + kf_ENO3*E_ENO_c_2pg(t) + kr_ENO2*E_ENO_c(t)*pep_c(t) - kr_ENO3*E_ENO_c_pep(t)
136,Glu_Growth_Glycolysis_C1,E_PFK1_T_c_pep_pep_pep,2*kf_PFK1_Inhibition_pep*E_PFK1_T_c_pep_pep(t)*pep_c(t) - kf_PFK1_Inhibition_pep*E_PFK1_T_c_pep_pep_pep(t)*pep_c(t) - 3*kr_PFK1_Inhibition_pep*E_PFK1_T_c_pep_pep_pep(t) + 4*kr_PFK1_Inhibition_pep*E_PFK1_T_c_pep_pep_pep_pep(t)
137,Glu_Growth_Glycolysis_C1,E_PGMd_c,-kf_PGMd1*E_PGMd_c(t)*_3pg_c(t) + kf_PGMd2*E_PGMd_c_2pg(t) + kr_PGMd1*E_PGMd_c_3pg(t) - kr_PGMd2*E_PGMd_c(t)*_2pg_c(t)
138,Glu_Growth_Glycolysis_C1,E_GAPD_c_nad_g3p_pi,kf_GAPD5*E_GAPD_c_nad_g3p(t)*pi_c(t) - kf_GAPD6*E_GAPD_c_nad_g3p_pi(t) - kr_GAPD5*E_GAPD_c_nad_g3p_pi(t) + kr_GAPD6*E_GAPD_c_nadh_13dpg(t)
139,Glu_Growth_Glycolysis_C1,E_FBP1_c,-kf_FBP11*E_FBP1_c(t)*fdp_c(t) + kf_FBP12*E_FBP1_c_f6p(t) + kr_FBP11*E_FBP1_c_fdp(t) - kr_FBP12*E_FBP1_c(t)*f6p_c(t)
140,Glu_Growth_Glycolysis_C1,nadh_c,kf_GAPD2*E_GAPD_c_nadh(t) + kf_LDH_D4*E_LDH_D_c_nadh_pyr(t) - kf_SK_nadh_c*(nadh_c(t) - nadh_b/Keq_SK_nadh_c) - kr_GAPD2*E_GAPD_c(t)*nadh_c(t) - kr_LDH_D4*E_LDH_D_c_pyr(t)*nadh_c(t)
141,Glu_Growth_Glycolysis_C1,E_PFK1_c_fdp_adp_gdp_gdp_gdp,-kf_PFK14_86*E_PFK1_c_fdp_adp_gdp_gdp_gdp(t) + kf_PFK15_86*E_PFK1_c_f6p_atp_gdp_gdp_gdp(t) + kr_PFK14_86*E_PFK1_c_fdp_gdp_gdp_gdp(t)*adp_c(t) - kr_PFK15_86*E_PFK1_c_fdp_adp_gdp_gdp_gdp(t)
142,Glu_Growth_Glycolysis_C1,E_PFK1_c_f6p_gdp_gdp_gdp_gdp,kf_PFK11_87*E_PFK1_c_gdp_gdp_gdp_gdp(t)*f6p_c(t) - kf_PFK13_87*E_PFK1_c_f6p_gdp_gdp_gdp_gdp(t)*atp_c(t) - kr_PFK11_87*E_PFK1_c_f6p_gdp_gdp_gdp_gdp(t) + kr_PFK13_87*E_PFK1_c_f6p_atp_gdp_gdp_gdp_gdp(t)
143,Glu_Growth_Glycolysis_C1,E_PYK2_c,-kf_PYK21*E_PYK2_c(t)*adp_c(t) + kf_PYK22*E_PYK2_c_atp(t) + kr_PYK21*E_PYK2_c_adp(t) - kr_PYK22*E_PYK2_c(t)*atp_c(t)
144,Glu_Growth_Glycolysis_C1,E_FBP1_c_f6p,-kf_FBP12*E_FBP1_c_f6p(t) + kf_FBP14*E_FBP1_c_f6p_pi(t) + kr_FBP12*E_FBP1_c(t)*f6p_c(t) - kr_FBP14*E_FBP1_c_f6p(t)*pi_c(t)
145,Glu_Growth_Glycolysis_C1,E_LDH_D_c,-kf_LDH_D1*E_LDH_D_c(t)*lac__D_c(t) + kf_LDH_D2*E_LDH_D_c_pyr(t) + kr_LDH_D1*E_LDH_D_c_lac__D(t) - kr_LDH_D2*E_LDH_D_c(t)*pyr_c(t)
146,Glu_Growth_Glycolysis_C1,E_PGMd_c_2pg,-kf_PGMd2*E_PGMd_c_2pg(t) + kf_PGMd3*E_PGMd_c_3pg(t) + kr_PGMd2*E_PGMd_c(t)*_2pg_c(t) - kr_PGMd3*E_PGMd_c_2pg(t)
